"NUMERO_FACTURE";"ENTREPRISE_ID";"DATE_EMISSION";"DATE_ECHEANCE";"MONTANT_HT";"TVA";"MONTANT_TTC";"STATUT";"MODE_PAIEMENT";"IBAN_CLIENT";"REFERENCE_BANCAIRE"
"FA-2026-00810";"796";"2025-08-27";"2025-10-26";"79369.58";"15873.92";"95243.5";"PAYEE";"CB";"FR7684104760715392048260010";"REF-252650"
"FA-2026-00811";"547";"2025-11-24";"2026-01-23";"1090.51";"218.1";"1308.61";"PAYEE";"LETTRE_CHANGE";"FR7690032698395817642097336";"REF-818583"
"FA-2026-00812";"427";"2026-02-12";"2026-05-13";"103048.35";"20609.67";"123658.02";"PAYEE";"LETTRE_CHANGE";"FR7664435183369780453193415";"REF-290510"
"FA-2026-00813";"963";"2025-04-29";"2025-07-28";"115763.5";"23152.7";"138916.2";"PAYEE";"LETTRE_CHANGE";"FR7620124213937021620219898";"REF-274659"
"FA-2026-00814";"796";"2024-09-19";"2024-11-03";"47678.51";"9535.7";"57214.21";"EN_ATTENTE";"CHEQUE";"FR7672677106791045176495640";"REF-812342"
"FA-2026-00815";"506";"2025-04-24";"2025-06-23";"139178.7";"27835.74";"167014.44";"PAYEE";"CHEQUE";"FR7697551918245600577063585";"REF-992595"
"FA-2026-00816";"744";"2024-10-07";"2025-01-05";"72207.41";"14441.48";"86648.89";"EN_RETARD";"LETTRE_CHANGE";"FR7694583980963293929473032";"REF-211357"
"FA-2026-00817";"594";"2025-04-08";"2025-07-07";"60373.88";"12074.78";"72448.66";"PAYEE";"CB";"FR7683077170132059781004386";"REF-893672"
"FA-2026-00818";"884";"2024-03-03";"2024-06-01";"42392.5";"8478.5";"50871.0";"PAYEE";"VIREMENT";"FR7615190303596273348160129";"REF-711789"
"FA-2026-00819";"376";"2025-11-09";"2026-02-07";"57191.17";"11438.23";"68629.4";"EN_RETARD";"CB";"FR7619476189909001534693748";"REF-578191"
"FA-2026-00820";"154";"2024-11-21";"2025-01-20";"142375.52";"28475.1";"170850.62";"PAYEE";"CHEQUE";"FR7660502255913540089276865";"REF-803731"
"FA-2026-00821";"958";"2025-06-09";"2025-08-08";"34078.12";"6815.62";"40893.74";"PAYEE";"VIREMENT";"FR7610387141564083950930770";"REF-966708"
"FA-2026-00822";"838";"2025-03-14";"2025-06-12";"32359.93";"6471.99";"38831.92";"PAYEE";"VIREMENT";"FR7668268189235032391120045";"REF-453574"
"FA-2026-00823";"624";"2026-02-03";"2026-03-20";"36874.52";"7374.9";"44249.42";"PAYEE";"LETTRE_CHANGE";"FR7689042739579042980836579";"REF-477676"
"FA-2026-00824";"83";"2024-05-08";"2024-07-07";"60701.06";"12140.21";"72841.27";"EN_ATTENTE";"PRELEVEMENT";"FR7654913554315553669227499";"REF-535666"
"FA-2026-00825";"611";"2024-07-09";"2024-08-23";"10582.88";"2116.58";"12699.46";"EN_RETARD";"VIREMENT";"FR7645194329196090286106359";"REF-138982"
"FA-2026-00826";"197";"2025-01-03";"2025-02-02";"109926.97";"21985.39";"131912.36";"PAYEE";"PRELEVEMENT";"FR7641855912157916428343942";"REF-782071"
"FA-2026-00827";"900";"2025-11-19";"2026-02-17";"3747.1";"749.42";"4496.52";"PAYEE";"CB";"FR7694325122757990230113156";"REF-422416"
"FA-2026-00828";"526";"2025-05-05";"2025-07-04";"128648.15";"25729.63";"154377.78";"EN_ATTENTE";"VIREMENT";"FR7631228177299457172593423";"REF-371607"
"FA-2026-00829";"59";"2026-01-21";"2026-04-21";"42114.62";"8422.92";"50537.54";"PAYEE";"PRELEVEMENT";"FR7650027837688332087552431";"REF-994971"
"FA-2026-00830";"488";"2024-11-26";"2025-01-25";"103433.07";"20686.61";"124119.68";"PAYEE";"VIREMENT";"FR7671084245639719292843120";"REF-569428"
"FA-2026-00831";"313";"2025-05-26";"2025-06-25";"113974.74";"22794.95";"136769.69";"PAYEE";"LETTRE_CHANGE";"FR7687716623514754023017668";"REF-272733"
"FA-2026-00832";"930";"2024-08-10";"2024-11-08";"138497.43";"27699.49";"166196.92";"PAYEE";"VIREMENT";"FR7670279626584466873020373";"REF-115686"
"FA-2026-00833";"920";"2024-06-20";"2024-09-18";"91617.38";"18323.48";"109940.86";"EN_ATTENTE";"VIREMENT";"FR7643387871378300372734494";"REF-931449"
"FA-2026-00834";"398";"2024-03-14";"2024-04-13";"16041.41";"3208.28";"19249.69";"PAYEE";"CHEQUE";"FR7699132822532553136860242";"REF-797071"
"FA-2026-00835";"428";"2024-12-24";"2025-02-07";"110695.56";"22139.11";"132834.67";"EN_RETARD";"VIREMENT";"FR7691849940114509858182114";"REF-102633"
"FA-2026-00836";"94";"2026-01-11";"2026-02-25";"7877.79";"1575.56";"9453.35";"EN_ATTENTE";"LETTRE_CHANGE";"FR7693372559422717961944768";"REF-284183"
"FA-2026-00837";"415";"2025-05-03";"2025-06-17";"11053.07";"2210.61";"13263.68";"PAYEE";"LETTRE_CHANGE";"FR7637066472084454424237668";"REF-273039"
"FA-2026-00838";"96";"2024-03-15";"2024-06-13";"38249.69";"7649.94";"45899.63";"EN_ATTENTE";"CHEQUE";"FR7617884289926900455201270";"REF-987432"
"FA-2026-00839";"69";"2024-11-13";"2024-12-13";"60451.84";"12090.37";"72542.21";"PAYEE";"LETTRE_CHANGE";"FR7660477923501946069791466";"REF-807487"
"FA-2026-00840";"980";"2025-07-21";"2025-10-19";"38397.61";"7679.52";"46077.13";"EN_ATTENTE";"CHEQUE";"FR7622670430839267732587565";"REF-532239"
"FA-2026-00841";"788";"2025-10-06";"2025-11-05";"111314.27";"22262.85";"133577.12";"PAYEE";"LETTRE_CHANGE";"FR7677360611468495124713110";"REF-806010"
"FA-2026-00842";"21";"2024-01-31";"2024-03-01";"117542.54";"23508.51";"141051.05";"PAYEE";"VIREMENT";"FR7635071480169493410061811";"REF-286798"
"FA-2026-00843";"367";"2025-05-07";"2025-07-06";"143903.09";"28780.62";"172683.71";"PAYEE";"LETTRE_CHANGE";"FR7694899204993858152653587";"REF-153992"
"FA-2026-00844";"963";"2024-05-06";"2024-07-05";"46311.41";"9262.28";"55573.69";"PAYEE";"CHEQUE";"FR7632247636288871622455557";"REF-206368"
"FA-2026-00845";"584";"2025-05-15";"2025-07-14";"31173.18";"6234.64";"37407.82";"EN_RETARD";"LETTRE_CHANGE";"FR7655729485077405334641963";"REF-729755"
"FA-2026-00846";"657";"2024-01-10";"2024-03-10";"14345.7";"2869.14";"17214.84";"EN_ATTENTE";"PRELEVEMENT";"FR7623721856611674963312141";"REF-457948"
"FA-2026-00847";"509";"2026-02-28";"2026-03-30";"61299.33";"12259.87";"73559.2";"EN_ATTENTE";"CB";"FR7681715202118788143918795";"REF-372466"
"FA-2026-00848";"913";"2024-07-09";"2024-10-07";"19583.52";"3916.7";"23500.22";"PAYEE";"CB";"FR7619085255405182895083314";"REF-268573"
"FA-2026-00849";"861";"2024-02-13";"2024-03-14";"110310.84";"22062.17";"132373.01";"EN_ATTENTE";"PRELEVEMENT";"FR7625390927276164233752595";"REF-482213"
"FA-2026-00850";"169";"2025-01-21";"2025-04-21";"73591.08";"14718.22";"88309.3";"PAYEE";"PRELEVEMENT";"FR7685275251431031082952547";"REF-811626"
"FA-2026-00851";"253";"2024-09-15";"2024-10-15";"5527.0";"1105.4";"6632.4";"PAYEE";"PRELEVEMENT";"FR7676197622474735348256073";"REF-759331"
"FA-2026-00852";"619";"2024-07-01";"2024-08-15";"13312.11";"2662.42";"15974.53";"EN_RETARD";"CHEQUE";"FR7620623988614478272201466";"REF-866764"
"FA-2026-00853";"862";"2025-10-11";"2025-11-25";"46116.12";"9223.22";"55339.34";"PAYEE";"VIREMENT";"FR7652841668532837678689261";"REF-409814"
"FA-2026-00854";"864";"2024-07-21";"2024-10-19";"92110.22";"18422.04";"110532.26";"EN_RETARD";"LETTRE_CHANGE";"FR7624237555876185580662121";"REF-356894"
"FA-2026-00855";"105";"2024-10-24";"2025-01-22";"104349.17";"20869.83";"125219.0";"EN_RETARD";"LETTRE_CHANGE";"FR7653220537322679458350543";"REF-499971"
"FA-2026-00856";"185";"2024-09-09";"2024-10-09";"109885.27";"21977.05";"131862.32";"PAYEE";"PRELEVEMENT";"FR7674617248698661176915286";"REF-941699"
"FA-2026-00857";"197";"2024-05-31";"2024-08-29";"59875.51";"11975.1";"71850.61";"PAYEE";"PRELEVEMENT";"FR7663945759744160832300811";"REF-566605"
"FA-2026-00858";"777";"2024-10-29";"2024-12-28";"7378.8";"1475.76";"8854.56";"EN_ATTENTE";"PRELEVEMENT";"FR7662583654354721838904142";"REF-866228"
"FA-2026-00859";"932";"2025-03-15";"2025-04-14";"24704.55";"4940.91";"29645.46";"EN_ATTENTE";"CHEQUE";"FR7664952465795993895679415";"REF-232084"
"FA-2026-00860";"589";"2025-07-30";"2025-10-28";"11805.16";"2361.03";"14166.19";"EN_ATTENTE";"PRELEVEMENT";"FR7642720263674694146760066";"REF-785021"
"FA-2026-00861";"790";"2024-05-08";"2024-06-22";"122437.86";"24487.57";"146925.43";"PAYEE";"CB";"FR7678806792831737321121171";"REF-774967"
"FA-2026-00862";"98";"2025-09-18";"2025-12-17";"34495.71";"6899.14";"41394.85";"PAYEE";"LETTRE_CHANGE";"FR7618278794672002460548759";"REF-636743"
"FA-2026-00863";"395";"2024-06-07";"2024-07-07";"137581.29";"27516.26";"165097.55";"EN_RETARD";"PRELEVEMENT";"FR7649581399681673874594991";"REF-647381"
"FA-2026-00864";"119";"2024-12-28";"2025-03-28";"97105.76";"19421.15";"116526.91";"PAYEE";"LETTRE_CHANGE";"FR7697300939993987553630597";"REF-217377"
"FA-2026-00865";"625";"2024-03-26";"2024-05-25";"88961.99";"17792.4";"106754.39";"EN_RETARD";"PRELEVEMENT";"FR7685047614379394970090746";"REF-474650"
"FA-2026-00866";"508";"2024-05-10";"2024-08-08";"25720.12";"5144.02";"30864.14";"EN_ATTENTE";"VIREMENT";"FR7674074241837664865250712";"REF-946991"
"FA-2026-00867";"611";"2025-03-29";"2025-05-28";"20736.02";"4147.2";"24883.22";"EN_ATTENTE";"CB";"FR7618504357793129696191488";"REF-118329"
"FA-2026-00868";"577";"2026-01-03";"2026-04-03";"17478.86";"3495.77";"20974.63";"PAYEE";"PRELEVEMENT";"FR7682326813599280704323750";"REF-641415"
"FA-2026-00869";"195";"2025-11-30";"2026-01-29";"36268.23";"7253.65";"43521.88";"EN_RETARD";"LETTRE_CHANGE";"FR7648882893913447953210471";"REF-588427"
"FA-2026-00870";"592";"2024-04-03";"2024-05-18";"47209.76";"9441.95";"56651.71";"EN_RETARD";"LETTRE_CHANGE";"FR7647013833152823467869859";"REF-180060"
"FA-2026-00871";"405";"2025-05-04";"2025-08-02";"40120.01";"8024.0";"48144.01";"PAYEE";"CHEQUE";"FR7691304500608472440394757";"REF-563137"
"FA-2026-00872";"399";"2025-04-21";"2025-07-20";"111565.24";"22313.05";"133878.29";"PAYEE";"VIREMENT";"FR7656215796689456338171214";"REF-739821"
"FA-2026-00873";"669";"2025-04-24";"2025-05-24";"111002.66";"22200.53";"133203.19";"PAYEE";"CHEQUE";"FR7678194373072795647587169";"REF-321760"
"FA-2026-00874";"698";"2026-02-13";"2026-04-14";"87680.78";"17536.16";"105216.94";"PAYEE";"VIREMENT";"FR7650244968629692711598149";"REF-794732"
"FA-2026-00875";"33";"2024-04-22";"2024-05-22";"86453.46";"17290.69";"103744.15";"EN_ATTENTE";"CHEQUE";"FR7664477956094839205021366";"REF-699150"
"FA-2026-00876";"622";"2025-11-17";"2025-12-17";"144753.8";"28950.76";"173704.56";"PAYEE";"PRELEVEMENT";"FR7671517124604729883567435";"REF-386531"
"FA-2026-00877";"514";"2025-03-29";"2025-05-28";"103203.8";"20640.76";"123844.56";"PAYEE";"PRELEVEMENT";"FR7684024770749533424995462";"REF-443977"
"FA-2026-00878";"918";"2024-12-12";"2025-01-11";"43289.71";"8657.94";"51947.65";"EN_ATTENTE";"CHEQUE";"FR7677203527876923969307535";"REF-465962"
"FA-2026-00879";"504";"2025-05-23";"2025-07-07";"1518.21";"303.64";"1821.85";"EN_ATTENTE";"LETTRE_CHANGE";"FR7623740949168256319702079";"REF-354535"
"FA-2026-00880";"420";"2024-03-22";"2024-06-20";"45813.53";"9162.71";"54976.24";"EN_ATTENTE";"LETTRE_CHANGE";"FR7697959394389542447971879";"REF-934240"
"FA-2026-00881";"744";"2024-05-15";"2024-06-14";"59539.24";"11907.85";"71447.09";"PAYEE";"LETTRE_CHANGE";"FR7685639544954505353499327";"REF-830691"
"FA-2026-00882";"681";"2025-03-27";"2025-04-26";"126812.78";"25362.56";"152175.34";"EN_ATTENTE";"LETTRE_CHANGE";"FR7642287172297455276076356";"REF-352808"
"FA-2026-00883";"974";"2025-05-09";"2025-06-08";"143924.27";"28784.85";"172709.12";"EN_RETARD";"PRELEVEMENT";"FR7631354718839332562640615";"REF-866331"
"FA-2026-00884";"249";"2025-03-23";"2025-05-07";"58964.2";"11792.84";"70757.04";"EN_RETARD";"CB";"FR7639069400937363009072179";"REF-930715"
"FA-2026-00885";"973";"2025-06-18";"2025-08-17";"53882.67";"10776.53";"64659.2";"PAYEE";"LETTRE_CHANGE";"FR7626872600067504465442868";"REF-869834"
"FA-2026-00886";"459";"2024-07-30";"2024-08-29";"101769.4";"20353.88";"122123.28";"PAYEE";"CHEQUE";"FR7615906414666627540904056";"REF-139077"
"FA-2026-00887";"527";"2025-04-05";"2025-06-04";"52106.65";"10421.33";"62527.98";"PAYEE";"PRELEVEMENT";"FR7685636892423022872323092";"REF-137801"
"FA-2026-00888";"772";"2024-11-17";"2024-12-17";"101064.19";"20212.84";"121277.03";"EN_RETARD";"CHEQUE";"FR7621227768298538123830968";"REF-363819"
"FA-2026-00889";"609";"2024-09-18";"2024-11-17";"133511.63";"26702.33";"160213.96";"PAYEE";"VIREMENT";"FR7677630259054464634376617";"REF-783264"
"FA-2026-00890";"930";"2025-11-28";"2026-02-26";"145973.34";"29194.67";"175168.01";"PAYEE";"LETTRE_CHANGE";"FR7623100981095914329180863";"REF-878996"
"FA-2026-00891";"539";"2024-08-13";"2024-09-27";"60590.57";"12118.11";"72708.68";"EN_RETARD";"VIREMENT";"FR7645083551748917677032481";"REF-570828"
"FA-2026-00892";"893";"2025-03-06";"2025-04-20";"130080.83";"26016.17";"156097.0";"EN_ATTENTE";"CHEQUE";"FR7653764429062774603338336";"REF-156208"
"FA-2026-00893";"197";"2024-01-30";"2024-03-30";"140684.83";"28136.97";"168821.8";"PAYEE";"LETTRE_CHANGE";"FR7675302147737625503066865";"REF-639332"
"FA-2026-00894";"60";"2024-06-09";"2024-07-09";"30730.26";"6146.05";"36876.31";"PAYEE";"PRELEVEMENT";"FR7641917420062756019399630";"REF-560003"
"FA-2026-00895";"904";"2025-07-15";"2025-08-14";"77101.9";"15420.38";"92522.28";"PAYEE";"LETTRE_CHANGE";"FR7683665762161733655444135";"REF-422251"
"FA-2026-00896";"283";"2024-11-14";"2024-12-14";"133912.05";"26782.41";"160694.46";"PAYEE";"CHEQUE";"FR7635522756715849056381134";"REF-510731"
"FA-2026-00897";"333";"2024-08-15";"2024-10-14";"88984.08";"17796.82";"106780.9";"EN_ATTENTE";"CB";"FR7662194972528384279610283";"REF-115267"
"FA-2026-00898";"357";"2024-02-14";"2024-04-14";"23907.0";"4781.4";"28688.4";"PAYEE";"LETTRE_CHANGE";"FR7663972637627782291020658";"REF-485355"
"FA-2026-00899";"420";"2024-10-02";"2024-11-01";"60186.72";"12037.34";"72224.06";"PAYEE";"LETTRE_CHANGE";"FR7637582136477118478524849";"REF-907102"
"FA-2026-00900";"771";"2024-02-14";"2024-03-15";"94743.7";"18948.74";"113692.44";"EN_ATTENTE";"CHEQUE";"FR7694070393052981524739844";"REF-728824"
"FA-2026-00901";"281";"2025-07-17";"2025-09-15";"8773.26";"1754.65";"10527.91";"EN_RETARD";"PRELEVEMENT";"FR7694316422813800671149570";"REF-793498"
"FA-2026-00902";"823";"2025-04-23";"2025-06-22";"25443.39";"5088.68";"30532.07";"EN_RETARD";"CB";"FR7632426792395649049483021";"REF-560309"
"FA-2026-00903";"643";"2025-05-21";"2025-07-20";"64561.41";"12912.28";"77473.69";"PAYEE";"CB";"FR7680494777814736709557962";"REF-716202"
"FA-2026-00904";"709";"2024-05-07";"2024-06-06";"58565.59";"11713.12";"70278.71";"EN_RETARD";"CHEQUE";"FR7640844594295750385145731";"REF-368702"
"FA-2026-00905";"336";"2025-04-06";"2025-06-05";"14079.06";"2815.81";"16894.87";"PAYEE";"CB";"FR7685608575037721937976658";"REF-189231"
"FA-2026-00906";"395";"2024-12-24";"2025-02-22";"37284.32";"7456.86";"44741.18";"EN_ATTENTE";"PRELEVEMENT";"FR7692945963086756996109742";"REF-283300"
"FA-2026-00907";"436";"2025-12-07";"2026-02-05";"11035.65";"2207.13";"13242.78";"EN_ATTENTE";"CHEQUE";"FR7666487281813037230368560";"REF-535324"
"FA-2026-00908";"915";"2024-09-02";"2024-11-01";"729.35";"145.87";"875.22";"EN_ATTENTE";"CHEQUE";"FR7610311534028076104088091";"REF-611513"
"FA-2026-00909";"419";"2025-02-21";"2025-04-07";"45236.39";"9047.28";"54283.67";"EN_ATTENTE";"PRELEVEMENT";"FR7636552283088157097148540";"REF-474095"
"FA-2026-00910";"448";"2024-06-14";"2024-09-12";"111124.35";"22224.87";"133349.22";"PAYEE";"VIREMENT";"FR7621428845606473941348410";"REF-411148"
"FA-2026-00911";"362";"2024-11-01";"2024-12-01";"90787.86";"18157.57";"108945.43";"EN_ATTENTE";"LETTRE_CHANGE";"FR7633059368311786047912218";"REF-909984"
"FA-2026-00912";"81";"2024-07-31";"2024-09-29";"81789.42";"16357.88";"98147.3";"PAYEE";"CB";"FR7653535210698359833896892";"REF-561856"
"FA-2026-00913";"567";"2026-02-27";"2026-04-13";"130627.59";"26125.52";"156753.11";"EN_ATTENTE";"VIREMENT";"FR7694134853485684711482271";"REF-204982"
"FA-2026-00914";"320";"2026-01-05";"2026-04-05";"35512.08";"7102.42";"42614.5";"PAYEE";"LETTRE_CHANGE";"FR7611719356276013984022631";"REF-756469"
"FA-2026-00915";"583";"2025-04-09";"2025-05-09";"89583.67";"17916.73";"107500.4";"PAYEE";"VIREMENT";"FR7670812717247507073335140";"REF-322864"
"FA-2026-00916";"541";"2025-12-25";"2026-02-08";"25820.43";"5164.09";"30984.52";"EN_ATTENTE";"CHEQUE";"FR7691532223652706707348641";"REF-198411"
"FA-2026-00917";"537";"2026-02-26";"2026-04-12";"34517.96";"6903.59";"41421.55";"PAYEE";"LETTRE_CHANGE";"FR7689268463073046520044967";"REF-633982"
"FA-2026-00918";"974";"2024-08-28";"2024-09-27";"63526.06";"12705.21";"76231.27";"EN_RETARD";"CB";"FR7639749715516754924534924";"REF-368408"
"FA-2026-00919";"112";"2025-07-25";"2025-08-24";"13772.46";"2754.49";"16526.95";"PAYEE";"CB";"FR7634213573218703741371973";"REF-183370"
"FA-2026-00920";"102";"2025-02-26";"2025-05-27";"14689.61";"2937.92";"17627.53";"EN_ATTENTE";"PRELEVEMENT";"FR7668716580602417090252116";"REF-714120"
"FA-2026-00921";"326";"2025-09-23";"2025-12-22";"47343.67";"9468.73";"56812.4";"EN_ATTENTE";"CB";"FR7629174132076329726086066";"REF-213620"
"FA-2026-00922";"186";"2024-10-01";"2024-11-30";"40463.34";"8092.67";"48556.01";"PAYEE";"CB";"FR7644643292868544233843190";"REF-795040"
"FA-2026-00923";"436";"2024-01-18";"2024-04-17";"75916.39";"15183.28";"91099.67";"EN_ATTENTE";"LETTRE_CHANGE";"FR7635243787773819400656383";"REF-293867"
"FA-2026-00924";"707";"2024-11-07";"2024-12-22";"99197.11";"19839.42";"119036.53";"EN_ATTENTE";"VIREMENT";"FR7621411277773858101127790";"REF-536765"
"FA-2026-00925";"163";"2025-08-20";"2025-10-04";"82060.46";"16412.09";"98472.55";"EN_RETARD";"PRELEVEMENT";"FR7676362795657207663676572";"REF-666502"
"FA-2026-00926";"748";"2025-05-23";"2025-07-07";"19034.84";"3806.97";"22841.81";"PAYEE";"VIREMENT";"FR7640215555687859147879143";"REF-359614"
"FA-2026-00927";"250";"2025-08-15";"2025-10-14";"132550.61";"26510.12";"159060.73";"PAYEE";"PRELEVEMENT";"FR7686802678494180647410210";"REF-374554"
"FA-2026-00928";"897";"2024-01-28";"2024-04-27";"43901.17";"8780.23";"52681.4";"EN_ATTENTE";"LETTRE_CHANGE";"FR7676197787166324245643540";"REF-205862"
"FA-2026-00929";"877";"2026-01-09";"2026-02-23";"59026.22";"11805.24";"70831.46";"PAYEE";"PRELEVEMENT";"FR7641782979354028731918947";"REF-722497"
"FA-2026-00930";"278";"2025-01-31";"2025-05-01";"115686.77";"23137.35";"138824.12";"PAYEE";"PRELEVEMENT";"FR7696289740038463744637011";"REF-770413"
"FA-2026-00931";"426";"2025-04-25";"2025-05-25";"39829.48";"7965.9";"47795.38";"PAYEE";"LETTRE_CHANGE";"FR7637206482121320691184165";"REF-749154"
"FA-2026-00932";"916";"2024-02-01";"2024-03-17";"47847.03";"9569.41";"57416.44";"EN_RETARD";"CHEQUE";"FR7645005200857178774063233";"REF-153768"
"FA-2026-00933";"637";"2024-01-09";"2024-04-08";"84721.39";"16944.28";"101665.67";"PAYEE";"VIREMENT";"FR7683416904231225418389137";"REF-793468"
"FA-2026-00934";"148";"2025-03-22";"2025-05-06";"10018.79";"2003.76";"12022.55";"PAYEE";"PRELEVEMENT";"FR7676735832138322556031797";"REF-528081"
"FA-2026-00935";"165";"2025-09-08";"2025-12-07";"95489.86";"19097.97";"114587.83";"PAYEE";"PRELEVEMENT";"FR7635482253662533848676391";"REF-272159"
"FA-2026-00936";"183";"2025-02-15";"2025-05-16";"66567.35";"13313.47";"79880.82";"PAYEE";"PRELEVEMENT";"FR7680951355709792771865736";"REF-878889"
"FA-2026-00937";"918";"2024-11-25";"2025-02-23";"89710.92";"17942.18";"107653.1";"EN_ATTENTE";"LETTRE_CHANGE";"FR7676547746854967204789160";"REF-659246"
"FA-2026-00938";"726";"2025-09-29";"2025-11-13";"92348.28";"18469.66";"110817.94";"EN_ATTENTE";"CB";"FR7628068249108926323830850";"REF-736105"
"FA-2026-00939";"592";"2024-07-21";"2024-10-19";"88494.51";"17698.9";"106193.41";"EN_ATTENTE";"VIREMENT";"FR7642064828754786791281368";"REF-862232"
"FA-2026-00940";"159";"2025-06-13";"2025-08-12";"92434.33";"18486.87";"110921.2";"EN_RETARD";"PRELEVEMENT";"FR7625450262824782445146753";"REF-887191"
"FA-2026-00941";"527";"2024-12-20";"2025-03-20";"18453.16";"3690.63";"22143.79";"PAYEE";"LETTRE_CHANGE";"FR7613481485008946766251992";"REF-878019"
"FA-2026-00942";"847";"2026-02-17";"2026-03-19";"23766.78";"4753.36";"28520.14";"PAYEE";"LETTRE_CHANGE";"FR7620529798601538741096868";"REF-778634"
"FA-2026-00943";"979";"2024-05-19";"2024-07-18";"83186.72";"16637.34";"99824.06";"EN_ATTENTE";"PRELEVEMENT";"FR7618664787151027751541414";"REF-987490"
"FA-2026-00944";"501";"2025-11-18";"2025-12-18";"131998.67";"26399.73";"158398.4";"EN_RETARD";"CHEQUE";"FR7642449749364212659225735";"REF-700170"
"FA-2026-00945";"776";"2025-11-01";"2026-01-30";"15360.5";"3072.1";"18432.6";"EN_RETARD";"LETTRE_CHANGE";"FR7694463617218761865765577";"REF-401133"
"FA-2026-00946";"251";"2026-02-20";"2026-04-06";"26697.24";"5339.45";"32036.69";"PAYEE";"PRELEVEMENT";"FR7657799489121551011647879";"REF-958044"
"FA-2026-00947";"124";"2024-09-12";"2024-12-11";"121653.39";"24330.68";"145984.07";"EN_ATTENTE";"CHEQUE";"FR7667296422891995027325841";"REF-527146"
"FA-2026-00948";"826";"2025-02-07";"2025-04-08";"16079.5";"3215.9";"19295.4";"EN_ATTENTE";"PRELEVEMENT";"FR7612968667469363515210820";"REF-950964"
"FA-2026-00949";"214";"2024-08-20";"2024-10-19";"142492.6";"28498.52";"170991.12";"EN_ATTENTE";"CHEQUE";"FR7639595967387902375204246";"REF-564526"
"FA-2026-00950";"399";"2024-04-23";"2024-06-07";"46829.1";"9365.82";"56194.92";"PAYEE";"PRELEVEMENT";"FR7688465979797100366427274";"REF-715156"
"FA-2026-00951";"338";"2025-12-03";"2026-02-01";"8307.39";"1661.48";"9968.87";"PAYEE";"CHEQUE";"FR7673079868677896044677026";"REF-669419"
"FA-2026-00952";"708";"2024-11-07";"2024-12-07";"78229.85";"15645.97";"93875.82";"EN_ATTENTE";"LETTRE_CHANGE";"FR7646339641765543781991580";"REF-798247"
"FA-2026-00953";"275";"2025-05-20";"2025-06-19";"31184.07";"6236.81";"37420.88";"EN_RETARD";"LETTRE_CHANGE";"FR7665224437369939732204534";"REF-532229"
"FA-2026-00954";"574";"2024-04-26";"2024-06-10";"77600.91";"15520.18";"93121.09";"EN_ATTENTE";"CHEQUE";"FR7638451979415296106024930";"REF-814725"
"FA-2026-00955";"766";"2026-02-09";"2026-03-11";"49735.91";"9947.18";"59683.09";"PAYEE";"LETTRE_CHANGE";"FR7637222192753058207739339";"REF-951741"
"FA-2026-00956";"283";"2024-05-29";"2024-07-13";"57895.22";"11579.04";"69474.26";"EN_RETARD";"CHEQUE";"FR7695014895665472956515116";"REF-357188"
"FA-2026-00957";"13";"2024-03-07";"2024-05-06";"3234.59";"646.92";"3881.51";"EN_ATTENTE";"PRELEVEMENT";"FR7613984912995455291173495";"REF-739797"
"FA-2026-00958";"749";"2025-05-19";"2025-08-17";"94334.81";"18866.96";"113201.77";"PAYEE";"CHEQUE";"FR7683985225567408993230818";"REF-436732"
"FA-2026-00959";"624";"2025-11-18";"2025-12-18";"119742.48";"23948.5";"143690.98";"PAYEE";"CHEQUE";"FR7650178486516280385694526";"REF-592649"
"FA-2026-00960";"270";"2024-03-10";"2024-04-24";"139572.06";"27914.41";"167486.47";"EN_RETARD";"CHEQUE";"FR7649894648086561307135788";"REF-694964"
"FA-2026-00961";"805";"2024-08-24";"2024-10-23";"107239.12";"21447.82";"128686.94";"EN_ATTENTE";"LETTRE_CHANGE";"FR7617710566407308257087950";"REF-270813"
"FA-2026-00962";"3";"2025-04-09";"2025-05-24";"113889.24";"22777.85";"136667.09";"EN_ATTENTE";"CHEQUE";"FR7636197240004035647277644";"REF-311830"
"FA-2026-00963";"227";"2025-10-15";"2025-11-14";"28696.05";"5739.21";"34435.26";"PAYEE";"VIREMENT";"FR7666394129806358464978028";"REF-503489"
"FA-2026-00964";"348";"2024-01-31";"2024-04-30";"47208.98";"9441.8";"56650.78";"EN_ATTENTE";"VIREMENT";"FR7638112633435097739928410";"REF-865031"
"FA-2026-00965";"415";"2025-08-26";"2025-11-24";"24522.67";"4904.53";"29427.2";"PAYEE";"CHEQUE";"FR7634501421682134153501826";"REF-213582"
"FA-2026-00966";"38";"2025-04-06";"2025-05-21";"113236.46";"22647.29";"135883.75";"EN_ATTENTE";"CB";"FR7629757741965375050816718";"REF-518339"
"FA-2026-00967";"40";"2026-02-28";"2026-05-29";"39569.03";"7913.81";"47482.84";"PAYEE";"VIREMENT";"FR7662926529215814311890345";"REF-351033"
"FA-2026-00968";"819";"2024-09-14";"2024-12-13";"89533.95";"17906.79";"107440.74";"EN_RETARD";"CB";"FR7678503120252067727480975";"REF-191042"
"FA-2026-00969";"951";"2025-07-25";"2025-10-23";"78600.26";"15720.05";"94320.31";"PAYEE";"CHEQUE";"FR7670119145977702124749460";"REF-301889"
"FA-2026-00970";"191";"2025-09-18";"2025-11-02";"31727.94";"6345.59";"38073.53";"PAYEE";"PRELEVEMENT";"FR7655801251625243062125229";"REF-874103"
